id,organization_id,description,created_at
15017,bcd6b375-361e-4213-80fb-6d7d1cd9cc31,"When funds are received: 100.00% of incoming funds goes from SAVS BILL to SAVS Income.

When funds are received: Anything above $100.00 moves from SAVS Stripe to SAVS Income.

When funds are received: Anything above $300.00 moves from Personal Checking 4426 to Personal.

When funds are received: 100.00% of incoming funds goes from P&S Shopify to P&S Income.

When funds are received: 100.00% of incoming funds goes from P&S Stripe to P&S Income.

When funds are received: 100.00% of incoming funds goes from Personal Income to Personal.

When funds are received: 15.00% of incoming funds goes from P&S Business to Personal Income; 20.00% of incoming funds goes from P&S Business to P&S Cost of Service; 25.00% of incoming funds goes from P&S Business to P&S Employee; 10.00% of incoming funds goes from P&S Business to P&S Operating Costs; 12.00% of incoming funds goes from P&S Business to P&S Savings; 30.00% of incoming funds goes from P&S Business to P&S Taxes; 3.00% of incoming funds goes from P&S Business to P&S Assets.

When funds are received: 100.00% of incoming funds goes from P&S Income to P&S Business.

When funds are received: Anything above $100.00 moves from SAVS Shopify to SAVS Income.

When funds are received: 100.00% of incoming funds goes from Sequence Rewards to Personal Savings.

When funds are received: Anything above $20,000.00 moves from SAVS Income to SAVS Business.

When Personal Savings balance is at least $100.00: 25.00% of incoming funds goes from Personal Savings to Personal Savings Retirement 1834; 15.00% of incoming funds goes from Personal Savings to Personal Savings Emergency 8442; 15.00% of incoming funds goes from Personal Savings to Personal Savings Roots; 15.00% of incoming funds goes from Personal Savings to Personal Savings Energea; 15.00% of incoming funds goes from Personal Savings to Personal Savings CD Transfer; 15.00% of incoming funds goes from Personal Savings to Personal Savings Fundrise.

When funds are received: Anything above $100.00 moves from SAVS Business Checking 5493 to SAVS Income.

When funds are received: 100.00% of incoming funds goes from Personal to Personal Allowance; 100.00% of incoming funds goes from Personal to Personal Debt; 100.00% of incoming funds goes from Personal to Personal Savings.

When funds are received: 15.00% of incoming funds goes from SAVS Business to Personal; 30.00% of incoming funds goes from SAVS Business to SAVS Taxes; 25.00% of incoming funds goes from SAVS Business to SAVS Employee; 10.00% of incoming funds goes from SAVS Business to SAVS Operating Costs; 3.00% of incoming funds goes from SAVS Business to SAVS Assets; 20.00% of incoming funds goes from SAVS Business to SAVS Cost of Service; 5.00% of incoming funds goes from SAVS Business to SAVS Dividends; 7.00% of incoming funds goes from SAVS Business to SAVS Savings.

When funds are received: Anything above $100.00 moves from Personal Allowance to Personal Insurance; Anything above $100.00 moves from Personal Allowance to Personal Rent; Anything above $350.00 moves from Personal Allowance to Personal Debt; Anything above $100.00 moves from Personal Allowance to Personal Checking 4426.

When funds are received: Funds move from SAVS Operating Costs to SAVS AWS.

When funds are received: Funds move from SAVS Income to SAVS Cost of Service; Funds move from SAVS Income to SAVS Operating Costs.

When Personal Debt balance is at least $100.00: Funds move from Personal Debt to Personal Debt 2016 FIAT 500X; Funds move from Personal Debt to Personal Debt Aidvantage; Funds move from Personal Debt to Personal Debt Amazon Card 5495; Funds move from Personal Debt to Personal Debt First Premier Bank 7889; Funds move from Personal Debt to Personal Debt First Premier Bank 9513; Funds move from Personal Debt to Jeep Payment.",2026-01-22 12:24:05.627+00
15018,f166de6d-71f2-493c-8e86-51b61177d9d8,"When funds are received: 10.00% of incoming funds goes from Styling Income to Profit; 90.00% of incoming funds goes from Styling Income to Every Kind Of.

When funds are received: 20.00% of incoming funds goes from Social Media Income to Profit; 80.00% of incoming funds goes from Social Media Income to Every Kind Of.

When funds are received: 10.00% of incoming funds goes from Profit to Taxes.

When balance equal 67200: $672.00 moves from Debt Repayment to MARRIOT.

When transferAmount equal 192915: $336.00 moves from JOINT to Debt Repayment.

When funds are received: $168.00 moves from JOINT to Online Savings.",2026-01-22 12:24:05.627+00
15019,e4907267-6c8d-4384-b4c3-f8cfc275020b,"When funds are received: Funds move from Debt to Apple Card.

When funds are received: $20.00 moves from Primary Income to Gavin Personal.

When funds are received: $30.00 moves from Bea Personal to Bea E - Checking.

When funds are received: $30.00 moves from Bea Personal to Bea E - Savings*.

When funds are received: Funds move from Debt to Smith - Amex - Bills.

When funds are received: Funds move from Debt to Citibank Credit Card.

When funds are received: Funds move from Primary Income to United Electric Co-op (Utilities).

When funds are received: Funds move from Smith - Clearing Account to Smith - Amex - Bills; $25.00 moves from Smith - Clearing Account to Smith - Amex - Bills.

When funds are received: $90.00 moves from Gavin Personal to Gavin G - Checking.

When funds are received: $30.00 moves from Gavin Personal to Gavin G - Savings*.

When funds are received: $10.00 moves from Primary Income to Bea Personal.

When funds are received: $5.00 moves from Smith - Clearing Account to Bea E - Savings*.",2026-01-22 12:24:05.627+00
15020,bfe38a09-8e83-41df-b6c1-25ea11af7281,"When funds are received: $500.00 moves from EVERYDAY CHECKING ...5563 to Hubby and Wifey.

When funds are received: 80.00% of incoming funds goes from Joint Income to Malk Checking; 10.00% of incoming funds goes from Joint Income to Emergency Fund; 5.00% of incoming funds goes from Joint Income to Malk Savings Savings; 5.00% of incoming funds goes from Joint Income to Travel.

When funds are received: 85.00% of incoming funds goes from TruVet to EVERYDAY CHECKING ...5563; 10.00% of incoming funds goes from TruVet to Emergency Fund; 5.00% of incoming funds goes from TruVet to Travel.

When funds are received: 15.00% of incoming funds goes from SomoFIt to Taxes; 85.00% of incoming funds goes from SomoFIt to Joint Income.

When funds are received: 15.00% of incoming funds goes from Growing Strong Studios to Taxes; 85.00% of incoming funds goes from Growing Strong Studios to Joint Income.

When funds are received: 70.00% of incoming funds goes from Alchimie Personal Training to Joint Income; 30.00% of incoming funds goes from Alchimie Personal Training to Taxes.

When funds are received: 85.00% of incoming funds goes from OTF to Joint Income; 15.00% of incoming funds goes from OTF to Taxes.

When funds are received: $500.00 moves from Malk Checking to Hubby and Wifey.

When funds are received: $120.00 moves from Malk Checking to BNI Fund.",2026-01-22 12:24:05.627+00
15021,6b819e21-46b0-4e91-960f-51a17ba89810,"When funds are received: $250.00 moves from Paycheck from Glance Insperity to Barclays Card Payoff.

When funds are received: $50.00 moves from Paycheck from Glance Insperity to Pubfuse Expense - Livekit.

When funds are received: $200.00 moves from Paycheck from Glance Insperity to 28 Passway Five Upstairs Electricity.

When funds are received: $200.00 moves from Paycheck from Glance Insperity to 28 Passway Five Downstairs electricity.

When funds are received: $200.00 moves from Paycheck from Glance Insperity to 28 Passway Five Upstairs Electricity.

When funds are received: $100.00 moves from Paycheck from Glance Insperity to TV Subscriptions.

When funds are received: $300.00 moves from Paycheck from Glance Insperity to Food Budget.

When funds are received: $200.00 moves from Paycheck from Glance Insperity to Apple Card.

When funds are received: $2,447.00 moves from Paycheck from Glance Insperity to Leader Bank 28 Passway Mortgage 4509.

When funds are received: $300.00 moves from Paycheck from Glance Insperity to Nelnet Student Loan.",2026-01-22 12:24:05.627+00
15022,65d7699d-53f9-49ff-a233-9700c37deae7,"When funds are received: 100.00% of incoming funds goes from [1] eBay to [2] Income.

When funds are received: 50.00% of incoming funds goes from [4] Invest to [5] Crypto; 50.00% of incoming funds goes from [4] Invest to [5] Stocks; 50.00% of incoming funds goes from [4] Invest to [5] Crypto; 50.00% of incoming funds goes from [4] Invest to [4] Rent.

When funds are received: 100.00% of incoming funds goes from [1] Coinbase to [2] Income.

When funds are received: 100.00% of incoming funds goes from [1] OnlyFans to [2] Income.

When funds are received: Funds move from [5] PROJECT: Trillion Digital to [6] Cursor; Funds move from [5] PROJECT: Trillion Digital to [6] Webflow (T); Funds move from [5] PROJECT: Trillion Digital to [6] Claude; Funds move from [5] PROJECT: Trillion Digital to [6] Figma.

When funds are received: Funds move from [4] Spend to [6] Amazon Prime; Funds move from [4] Spend to [6] ChatGPT; Funds move from [4] Spend to [6] Coinbase One; Funds move from [4] Spend to [6] FaceApp; Funds move from [4] Spend to [6] Gym; Funds move from [4] Spend to [6] Kikoff; Funds move from [4] Spend to [6] Spotify; Funds move from [4] Spend to [6] Todoist; Funds move from [4] Spend to [6] YNAB; 11.11% of incoming funds goes from [4] Spend to [5] PROJECT: Suga; 11.11% of incoming funds goes from [4] Spend to [5] PROJECT: Trillion Digital; 11.11% of incoming funds goes from [4] Spend to [5] PROJECT: Poshmark.

When funds are received: 100.00% of incoming funds goes from [1] Venmo to [2] Income.

When funds are received: 100.00% of incoming funds goes from [1] PayPal to [2] Income.

When funds are received: 25.00% of incoming funds goes from [2] Income to [3] Kaegan Checking; 25.00% of incoming funds goes from [2] Income to [4] Spend; 25.00% of incoming funds goes from [2] Income to [4] Invest; 25.00% of incoming funds goes from [2] Income to [3] Travis Checking.

When funds are received: 100.00% of incoming funds goes from [1] Cash App to [2] Income.

When funds are received: 100.00% of incoming funds goes from [1] Stripe to [2] Income.

When funds are received: Funds move from [5] PROJECT: Suga to [6] Google; Funds move from [5] PROJECT: Suga to [6] 𝕏 Premium; Funds move from [5] PROJECT: Suga to [6] Webflow (K).

When funds are received: 100.00% of incoming funds goes from [2.0] Sequence Rewards to [2] Income.",2026-01-22 12:24:05.627+00
15023,7b8cb990-9dff-4d30-8e18-fca983639b22,"When funds are received: $242.00 moves from House to Car Insurance (242).

When funds are received: $100.00 moves from House to Netflix/max/hulu/disney (100).

When funds are received: $650.00 moves from House to Phone Bill (650).

When funds are received: $100.00 moves from House to Garbage Bill (120).

When funds are received: 30.00% of incoming funds goes from APPLIANCE HOME CARE LLC to BUSINESS EXPANSE (1,000); 20.00% of incoming funds goes from APPLIANCE HOME CARE LLC to TAXS; 10.00% of incoming funds goes from APPLIANCE HOME CARE LLC to PROFIT; 40.00% of incoming funds goes from APPLIANCE HOME CARE LLC to Owner's Pay.

When funds are received: 10.00% of incoming funds goes from BUSINESS EXPANSE (1,000) to Payroll.

When funds are received: $640.00 moves from House to Rent (650).

When funds are received: $150.00 moves from House to PGE Bill (150).

When funds are received: $240.00 moves from House to Ju-jitsu (240).

When funds are received: $2,000.00 moves from House to Mortgage (2,000).

When funds are received: $111.00 moves from House to Internet (111).

When funds are received: 90.00% of incoming funds goes from Owner's Pay to House; 10.00% of incoming funds goes from Owner's Pay to Jenny pay.

When funds are received: 50.00% of incoming funds goes from PROFIT to PERSONAL Account; 50.00% of incoming funds goes from PROFIT to Payments to People.",2026-01-22 12:24:05.627+00
15024,f2911232-76e6-4ce4-b205-96cbf3300bb7,"When Rent balance is at least $2,350.00: Anything above $2,350.00 moves from Rent to Household Expenses.

When funds are received: 100.00% of incoming funds goes from Salary Income - Kayla to Shared Income.

When Rent balance lessThan $2,350.00 and date greaterThan 23 and Rent balance is at least $2,350.00 and Rent balance lessThan $2,350.00: 75.00% of incoming funds goes from Shared Income to Rent; 10.00% of incoming funds goes from Shared Income to Utilities; 5.00% of incoming funds goes from Shared Income to Household Expenses; 10.00% of incoming funds goes from Shared Income to Groceries; 10.00% of incoming funds goes from Shared Income to Subscriptions; 25.00% of incoming funds goes from Shared Income to Utilities; 30.00% of incoming funds goes from Shared Income to Household Expenses; 35.00% of incoming funds goes from Shared Income to Groceries; 15.00% of incoming funds goes from Shared Income to Household Expenses; 20.00% of incoming funds goes from Shared Income to Utilities; 20.00% of incoming funds goes from Shared Income to Groceries; 5.00% of incoming funds goes from Shared Income to Subscriptions; 40.00% of incoming funds goes from Shared Income to Rent.

When funds are received: 85.00% of incoming funds goes from Salary Income - Link to Shared Income; 15.00% of incoming funds goes from Salary Income - Link to Link’s Spending Account.",2026-01-22 12:24:05.627+00
15025,3befeeab-0028-4b8f-b846-47c3aab555c3,"When funds are received: Anything above $300,000.00 moves from Online Savings to Spending Account.

When funds are received: 100.00% of incoming funds goes from Salary Income to Spending Account.",2026-01-22 12:24:05.627+00
15026,1e5c5bb2-88d4-4a92-8c3c-05aac908fe80,"When funds are received: $639.51 moves from Fixed - 50% to 2022 Jeep Gladiator.

When funds are received: $1,484.82 moves from Savings and Debt - 20% to SoFi Personal Loan.

When funds are received: $965.00 moves from Fixed - 50% to Wells Fargo Auto Loan.

When funds are received: $4,101.66 moves from Fixed - 50% to Freedom Mortgage Corporation.

When funds are received: 50.00% of incoming funds goes from Andrew's Salary to Fixed - 50%; 30.00% of incoming funds goes from Andrew's Salary to Wants - 30%; 20.00% of incoming funds goes from Andrew's Salary to Savings and Debt - 20%.

When funds are received: 50.00% of incoming funds goes from Megan's Salary to Fixed - 50%; 30.00% of incoming funds goes from Megan's Salary to Wants - 30%; 20.00% of incoming funds goes from Megan's Salary to Savings and Debt - 20%.

When funds are received: Funds move from Savings and Debt - 20% to Emergency Fund; Funds move from Savings and Debt - 20% to Chase Credit Card; Funds move from Savings and Debt - 20% to Best Buy Credit Card by Citibank; Funds move from Savings and Debt - 20% to Apple Card; Funds move from Savings and Debt - 20% to Citibank Credit Card; Funds move from Savings and Debt - 20% to Home Depot Credit Card by Citibank; Funds move from Savings and Debt - 20% to Lowe's Credit Card; Funds move from Savings and Debt - 20% to Sam's Club Credit Card; Funds move from Savings and Debt - 20% to Wells Fargo Credit Card.",2026-01-22 12:24:05.627+00
15027,81bac9c3-28ca-4190-b10a-57d9734bad47,"When PAYPAL CREDIT balance notEqual $100.00: Funds move from Maguire Household to PAYPAL CREDIT.

When Cubi Casa balance notEqual $10.00: Funds move from AHH SNAP! MEDIA to Cubi Casa.

When MotionVFX balance lessThan $54.00: Funds move from AHH SNAP! MEDIA to MotionVFX.

When funds are received: $61.00 moves from Maguire Household to Live, Love, Locks.

When funds are received: $60.00 moves from Maguire Household to Sequence.

When Matterport balance notEqual $46.00: Funds move from AHH SNAP! MEDIA to Matterport.

When funds are received: 100.00% of incoming funds goes from Sequence Rewards to Sequence.

When funds are received: 15.00% of incoming funds goes from TEENA'S INCOME to 360 Performance Savings; 85.00% of incoming funds goes from TEENA'S INCOME to Maguire Household.

When funds are received: 40.00% of incoming funds goes from AHH SNAP! MEDIA to 360 Performance Savings.

When Whitworth Water balance lessThan $75.00: Funds move from Maguire Household to Whitworth Water.

When Star Card balance notEqual $110.00: Funds move from Maguire Household to Star Card.

When Avista balance notEqual $220.00: Funds move from Maguire Household to Avista.

When funds are received: $10.00 moves from Maguire Household to Apple iCloud+.

When funds are received: $40.00 moves from KeyAndCollar to Illustrator.

When funds are received: 100.00% of incoming funds goes from OWNERS DRAW to Maguire Household.

When funds are received: $161.00 moves from Maguire Household to Home Depot.

When funds are received: $15.00 moves from Blink to Maguire Household.

When Viewshoot balance notEqual $50.00: Funds move from AHH SNAP! MEDIA to Viewshoot.

When Intuit Quickbooks balance notEqual $42.00: Funds move from AHH SNAP! MEDIA to Intuit Quickbooks.

When funds are received: $42.00 moves from Maguire Household to Metro Car Wash.

When State Farm balance notEqual $75.00: Funds move from AHH SNAP! MEDIA to State Farm.

When funds are received: 100.00% of incoming funds goes from AHH SNAP Same Day Pay to AHH SNAP! MEDIA.

When Sintra balance notEqual $20.00: Funds move from AHH SNAP! MEDIA to Sintra.

When funds are received: $196.00 moves from Maguire Household to T-Mobile.

When Spotify balance notEqual $18.00: $18.00 moves from Maguire Household to Spotify.

When Dropbox balance notEqual $60.00: Funds move from AHH SNAP! MEDIA to Dropbox.

When Google balance notEqual $11.00: Funds move from AHH SNAP! MEDIA to Google.

When Amazon Business Card balance notEqual $110.00: $110.00 moves from Amazon Business Card to AHH SNAP! MEDIA.

When Spokane County Public Works balance notEqual $51.00: Funds move from Maguire Household to Spokane County Public Works.

When Waste Management balance notEqual $51.00: Funds move from Maguire Household to Waste Management.

When funds are received: $300.00 moves from Household checking to Maguire Household.

When YouTube balance notEqual $16.00: Funds move from Maguire Household to YouTube.

When Pet Insurance  balance notEqual $100.00: Funds move from Maguire Household to Pet Insurance .",2026-01-22 12:24:05.627+00
15028,5ccb2dd2-db00-42b1-b6ba-56fb278211fa,"When balance greaterThanInclusive 19000: $190.00 moves from Monique's Income to Boat.

When balance greaterThanInclusive 24100: $241.00 moves from Monique's Income to Credit Card Debt.

When balance greaterThanInclusive 20322: $203.22 moves from Monique's Income to Credit Card Debt.

When balance greaterThanInclusive 9349: $93.49 moves from Monique's Income to Credit Card Debt.

When balance greaterThanInclusive 15000: $150.00 moves from Monique's Income to Electric.

When balance greaterThanInclusive 417: $4.17 moves from Monique's Income to Subscriptions .

When Boat balance is at least $190.00: $190.00 moves from Boat to AFCU Boat.

When balance greaterThanInclusive 11124: $111.24 moves from Monique's Income to Gas.

When Motorcycle balance lessThan $206.99 and balance greaterThanInclusive 20700: $207.00 moves from Monique's Income to Motorcycle.

When St. George Utilities balance is at least $179.88 and balance greaterThanInclusive 18000: $180.00 moves from Monique's Income to St. George Utilities.

When balance greaterThanInclusive 8835: $88.35 moves from Monique's Income to Subscriptions .

When Credit Card Debt balance lessThan $90.99 and balance greaterThanInclusive 9100: $91.00 moves from Monique's Income to Credit Card Debt.

When Car Insurance  balance lessThan $293.78 and balance greaterThanInclusive 29379: $293.79 moves from Monique's Income to Car Insurance .

When Time Share balance lessThan $122.06 and balance greaterThanInclusive 12207: $122.07 moves from Monique's Income to Time Share.

When balance greaterThanInclusive 10240: $102.40 moves from Monique's Income to Internet.

When funds are received: $14.99 moves from Monique's Income to Subscriptions .

When balance greaterThanInclusive 29114: $291.14 moves from Justin's Income to Verizon .

When balance greaterThanInclusive 86798: $867.98 moves from Justin's Income to Car Loans .

When balance greaterThanInclusive 392000: $3,920.00 moves from Justin's Income to Rent.

When funds are received: 30.00% of incoming funds goes from Monique's Lash Business  to OP EX; 15.00% of incoming funds goes from Monique's Lash Business  to Taxes ; 5.00% of incoming funds goes from Monique's Lash Business  to Profit ; 50.00% of incoming funds goes from Monique's Lash Business  to Owners Pay .

When balance greaterThanInclusive 25200: $252.00 moves from Justin's Income to Child Support .

When Car Loans  balance lessThan $798.00: $798.00 moves from Justin's Income to Car Loans .

When Rent balance is at least $3,920.00: $3,920.00 moves from Rent to AES Capital.

When Child Support  balance is at least $252.00: $252.00 moves from Child Support  to Shaelee Curtis .

When transferAmount equal 79800: $798.00 moves from Car Loans  to AFCU 2019 Ram 3500.

When balance greaterThanInclusive 11100: $111.00 moves from Monique's Income to Subscriptions .",2026-01-22 12:24:05.627+00
15029,53a755a4-214a-41b8-bd9a-406d8cf71684,"When funds are received: 100.00% of incoming funds goes from Retirement / Roth IRA to Roth IRA.

When funds are received: 100.00% of incoming funds goes from Investments to Robinhood.

When funds are received: $800.00 moves from UAF to Needs; $300.00 moves from UAF to Savings; $100.00 moves from UAF to Investments; 100.00% of incoming funds goes from UAF to Wants.

When funds are received: Funds move from Wants to Alaska Airlines CC; Funds move from Wants to Wells Fargo ACTIVE CASH; 100.00% of incoming funds goes from Wants to Savings.

When funds are received: Funds move from Savings to Savings Account; 100.00% of incoming funds goes from Savings to Retirement / Roth IRA.

When balance lessThan 225000: 100.00% of incoming funds goes from Needs to Checking Account; 100.00% of incoming funds goes from Needs to Wants.",2026-01-22 12:24:05.627+00
15030,852a7463-dd10-42ff-9928-d8e2287f428d,"When funds are received: 100.00% of incoming funds goes from Owner Draw [BROUSSARD CAPITAL] to Personal.

When funds are received: 10.00% of incoming funds goes from Broussard Capital to Operating [BROUSSARD CAPITAL]; 50.00% of incoming funds goes from Broussard Capital to Owner Draw [BROUSSARD CAPITAL]; 20.00% of incoming funds goes from Broussard Capital to Tax [BROUSSARD CAPITAL]; 20.00% of incoming funds goes from Broussard Capital to Profit [BROUSSARD CAPITAL].

When funds are received: 30.00% of incoming funds goes from Operating [MACROSMP] to Payroll [MACROSMP].

When funds are received: 50.00% of incoming funds goes from INCOME to Rent; 10.00% of incoming funds goes from INCOME to Utilities; 20.00% of incoming funds goes from INCOME to Auto; 10.00% of incoming funds goes from INCOME to Food; 10.00% of incoming funds goes from INCOME to Insurance.

When funds are received: 100.00% of incoming funds goes from Owner Pay [MACROSMP] to Personal.

When funds are received: 100.00% of incoming funds goes from Owner Draw [BMEDIA] to Personal.

When funds are received: 10.00% of incoming funds goes from Personal to Fun; 30.00% of incoming funds goes from Personal to SAVE; 30.00% of incoming funds goes from Personal to Bills; 30.00% of incoming funds goes from Personal to INCOME.

When cashRewards Secured Visa balance is at least $0.00: Funds move from Fun to Klarna Loan; Funds move from Fun to Cash App Loan; Funds move from Fun to cashRewards Secured Visa; Funds move from Fun to Capital One Credit Card; 50.00% of incoming funds goes from Fun to Fun; Funds move from Fun to Klarna Loan; Funds move from Fun to Cash App Loan; Funds move from Fun to cashRewards Secured Visa; Funds move from Fun to Capital One Credit Card; 50.00% of incoming funds goes from Fun to Fun.

When funds are received: 10.00% of incoming funds goes from [ BMEDIA ] to Tax [BMEDIA]; 10.00% of incoming funds goes from [ BMEDIA ] to Profit [BMEDIA]; 10.00% of incoming funds goes from [ BMEDIA ] to Marketing [BMEDIA]; 60.00% of incoming funds goes from [ BMEDIA ] to Owner Draw [BMEDIA]; 10.00% of incoming funds goes from [ BMEDIA ] to Operating [BMEDIA].

When funds are received: 10.00% of incoming funds goes from MACROSMP to [ BMEDIA ]; 10.00% of incoming funds goes from MACROSMP to Marketing [MACROSMP]; 40.00% of incoming funds goes from MACROSMP to Operating [MACROSMP]; 10.00% of incoming funds goes from MACROSMP to Profit [MACROSMP]; 10.00% of incoming funds goes from MACROSMP to Debts [MACROSMP]; 10.00% of incoming funds goes from MACROSMP to Tax [MACROSMP]; 10.00% of incoming funds goes from MACROSMP to Owner Pay [MACROSMP].

When funds are received: 100.00% of incoming funds goes from SAVE to Robinhood individual.",2026-01-22 12:24:05.627+00
15031,b4c73bd1-0661-4c63-9f56-087da311297b,When balance greaterThan 20000: 5.00% of incoming funds goes from FREE CHECKING WITH ESTATEMENTS to Baby fund; 20.00% of incoming funds goes from FREE CHECKING WITH ESTATEMENTS to tax SAVINGS.,2026-01-22 12:24:05.627+00
15032,97cbfb65-f724-4036-a467-a5cd8019e141,"When funds are received: $2,522.94 moves from Demand Dep *7397 I to Adv Plus Banking.",2026-01-22 12:24:05.627+00
